witness_id,witness_type,class_name,role,theorem_target,status,n,p,q,k,total_budget,stack_rank,amount_signature,local_exact_all,invariant_exact,agreement_exact,cid,free_threshold,library_defect,library_rank_gain,restricted_found,restricted_rows,notes
pw_205,D,Descriptor-Lift Recoverability Systems,lift_resolves_descriptor_failure,descriptor_lift_theorem_candidate,PROVED ON SUPPORTED FAMILY,6,2,1,4,8,5,n6|p2|q1|k4|b8,1,0,0,5.281855632734709,1,0,6,1,2,descriptor-only fails; compatibility lift gives defect certificate
pw_206,B,Context-Consistent Recoverability Systems,descriptor_pair_exact,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,8,2,1,4,8,2,n8|p2|q1|k4|b8,1,1,1,4.224686731655424e-15,0,0,3,1,0,same amount signature exact branch
pw_207,B,Context-Consistent Recoverability Systems,descriptor_pair_fail,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,8,2,1,4,8,5,n8|p2|q1|k4|b8,1,0,0,5.770849671170569,1,0,8,1,1,same amount signature fail branch
pw_208,C,Augmentation-Completable Recoverability Systems,positive_repair,positive_augmentation_theorem,PROVED ON SUPPORTED FAMILY,8,2,1,4,8,5,n8|p2|q1|k4|b8,1,0,0,5.770849671170569,1,0,8,1,1,local exact/global fail repaired by free shared augmentation
pw_209,D,Descriptor-Lift Recoverability Systems,lift_resolves_descriptor_failure,descriptor_lift_theorem_candidate,PROVED ON SUPPORTED FAMILY,8,2,1,4,8,5,n8|p2|q1|k4|b8,1,0,0,5.770849671170569,1,0,8,1,1,descriptor-only fails; compatibility lift gives defect certificate
pw_210,B,Context-Consistent Recoverability Systems,descriptor_pair_exact,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,9,2,1,4,8,2,n9|p2|q1|k4|b8,1,1,1,2.7910574051884874e-15,0,0,3,1,0,same amount signature exact branch
pw_211,B,Context-Consistent Recoverability Systems,descriptor_pair_fail,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,9,2,1,4,8,5,n9|p2|q1|k4|b8,1,0,0,5.561412367883669,1,0,8,1,1,same amount signature fail branch
pw_212,C,Augmentation-Completable Recoverability Systems,positive_repair,positive_augmentation_theorem,PROVED ON SUPPORTED FAMILY,9,2,1,4,8,5,n9|p2|q1|k4|b8,1,0,0,5.561412367883669,1,0,8,1,1,local exact/global fail repaired by free shared augmentation
pw_213,D,Descriptor-Lift Recoverability Systems,lift_resolves_descriptor_failure,descriptor_lift_theorem_candidate,PROVED ON SUPPORTED FAMILY,9,2,1,4,8,5,n9|p2|q1|k4|b8,1,0,0,5.561412367883669,1,0,8,1,1,descriptor-only fails; compatibility lift gives defect certificate
pw_214,B,Context-Consistent Recoverability Systems,descriptor_pair_exact,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,9,2,1,4,8,2,n9|p2|q1|k4|b8,1,1,1,3.3158330576972436e-15,0,0,3,1,0,same amount signature exact branch
pw_215,B,Context-Consistent Recoverability Systems,descriptor_pair_fail,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,9,2,1,4,8,5,n9|p2|q1|k4|b8,1,0,0,7.502788718019259,1,0,8,1,2,same amount signature fail branch
pw_216,C,Augmentation-Completable Recoverability Systems,positive_repair,positive_augmentation_theorem,PROVED ON SUPPORTED FAMILY,9,2,1,4,8,5,n9|p2|q1|k4|b8,1,0,0,7.502788718019259,1,0,8,1,2,local exact/global fail repaired by free shared augmentation
pw_217,D,Descriptor-Lift Recoverability Systems,lift_resolves_descriptor_failure,descriptor_lift_theorem_candidate,PROVED ON SUPPORTED FAMILY,9,2,1,4,8,5,n9|p2|q1|k4|b8,1,0,0,7.502788718019259,1,0,8,1,2,descriptor-only fails; compatibility lift gives defect certificate
pw_218,B,Context-Consistent Recoverability Systems,descriptor_pair_exact,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,8,2,1,3,6,2,n8|p2|q1|k3|b6,1,1,1,3.794299872214038e-15,0,0,3,1,0,same amount signature exact branch
pw_219,B,Context-Consistent Recoverability Systems,descriptor_pair_fail,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,8,2,1,3,6,4,n8|p2|q1|k3|b6,1,0,0,6.02873553196592,1,0,7,1,1,same amount signature fail branch
pw_220,C,Augmentation-Completable Recoverability Systems,positive_repair,positive_augmentation_theorem,PROVED ON SUPPORTED FAMILY,8,2,1,3,6,4,n8|p2|q1|k3|b6,1,0,0,6.02873553196592,1,0,7,1,1,local exact/global fail repaired by free shared augmentation
pw_221,D,Descriptor-Lift Recoverability Systems,lift_resolves_descriptor_failure,descriptor_lift_theorem_candidate,PROVED ON SUPPORTED FAMILY,8,2,1,3,6,4,n8|p2|q1|k3|b6,1,0,0,6.02873553196592,1,0,7,1,1,descriptor-only fails; compatibility lift gives defect certificate
pw_222,B,Context-Consistent Recoverability Systems,descriptor_pair_exact,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,6,2,1,3,6,2,n6|p2|q1|k3|b6,1,1,1,1.616509124176106e-15,0,0,3,1,0,same amount signature exact branch
pw_223,B,Context-Consistent Recoverability Systems,descriptor_pair_fail,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,6,2,1,3,6,4,n6|p2|q1|k3|b6,1,0,0,4.87290245400614,1,0,6,1,1,same amount signature fail branch
pw_224,C,Augmentation-Completable Recoverability Systems,positive_repair,positive_augmentation_theorem,PROVED ON SUPPORTED FAMILY,6,2,1,3,6,4,n6|p2|q1|k3|b6,1,0,0,4.87290245400614,1,0,6,1,1,local exact/global fail repaired by free shared augmentation
pw_225,D,Descriptor-Lift Recoverability Systems,lift_resolves_descriptor_failure,descriptor_lift_theorem_candidate,PROVED ON SUPPORTED FAMILY,6,2,1,3,6,4,n6|p2|q1|k3|b6,1,0,0,4.87290245400614,1,0,6,1,1,descriptor-only fails; compatibility lift gives defect certificate
pw_226,B,Context-Consistent Recoverability Systems,descriptor_pair_exact,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,6,2,1,4,8,2,n6|p2|q1|k4|b8,1,1,1,6.0647044203266556e-15,0,0,3,1,0,same amount signature exact branch
pw_227,B,Context-Consistent Recoverability Systems,descriptor_pair_fail,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,6,2,1,4,8,5,n6|p2|q1|k4|b8,1,0,0,4.832289132809351,1,0,6,1,2,same amount signature fail branch
pw_228,C,Augmentation-Completable Recoverability Systems,positive_repair,positive_augmentation_theorem,PROVED ON SUPPORTED FAMILY,6,2,1,4,8,5,n6|p2|q1|k4|b8,1,0,0,4.832289132809351,1,0,6,1,2,local exact/global fail repaired by free shared augmentation
pw_229,D,Descriptor-Lift Recoverability Systems,lift_resolves_descriptor_failure,descriptor_lift_theorem_candidate,PROVED ON SUPPORTED FAMILY,6,2,1,4,8,5,n6|p2|q1|k4|b8,1,0,0,4.832289132809351,1,0,6,1,2,descriptor-only fails; compatibility lift gives defect certificate
pw_230,B,Context-Consistent Recoverability Systems,descriptor_pair_exact,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,9,2,1,3,6,2,n9|p2|q1|k3|b6,1,1,1,0.0,0,0,3,1,0,same amount signature exact branch
pw_231,B,Context-Consistent Recoverability Systems,descriptor_pair_fail,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,9,2,1,3,6,4,n9|p2|q1|k3|b6,1,0,0,4.767433516449009,1,0,7,1,2,same amount signature fail branch
pw_232,C,Augmentation-Completable Recoverability Systems,positive_repair,positive_augmentation_theorem,PROVED ON SUPPORTED FAMILY,9,2,1,3,6,4,n9|p2|q1|k3|b6,1,0,0,4.767433516449009,1,0,7,1,2,local exact/global fail repaired by free shared augmentation
pw_233,D,Descriptor-Lift Recoverability Systems,lift_resolves_descriptor_failure,descriptor_lift_theorem_candidate,PROVED ON SUPPORTED FAMILY,9,2,1,3,6,4,n9|p2|q1|k3|b6,1,0,0,4.767433516449009,1,0,7,1,2,descriptor-only fails; compatibility lift gives defect certificate
pw_234,B,Context-Consistent Recoverability Systems,descriptor_pair_exact,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,7,2,1,3,6,2,n7|p2|q1|k3|b6,1,1,1,0.0,0,0,3,1,0,same amount signature exact branch
pw_235,B,Context-Consistent Recoverability Systems,descriptor_pair_fail,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,7,2,1,3,6,4,n7|p2|q1|k3|b6,1,0,0,4.269770828123428,1,0,7,1,2,same amount signature fail branch
pw_236,C,Augmentation-Completable Recoverability Systems,positive_repair,positive_augmentation_theorem,PROVED ON SUPPORTED FAMILY,7,2,1,3,6,4,n7|p2|q1|k3|b6,1,0,0,4.269770828123428,1,0,7,1,2,local exact/global fail repaired by free shared augmentation
pw_237,D,Descriptor-Lift Recoverability Systems,lift_resolves_descriptor_failure,descriptor_lift_theorem_candidate,PROVED ON SUPPORTED FAMILY,7,2,1,3,6,4,n7|p2|q1|k3|b6,1,0,0,4.269770828123428,1,0,7,1,2,descriptor-only fails; compatibility lift gives defect certificate
pw_238,B,Context-Consistent Recoverability Systems,descriptor_pair_exact,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,9,2,1,4,8,2,n9|p2|q1|k4|b8,1,1,1,2.9790409838967277e-15,0,0,3,1,0,same amount signature exact branch
pw_239,B,Context-Consistent Recoverability Systems,descriptor_pair_fail,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,9,2,1,4,8,5,n9|p2|q1|k4|b8,1,0,0,7.1913450599420985,1,0,8,1,2,same amount signature fail branch
pw_240,C,Augmentation-Completable Recoverability Systems,positive_repair,positive_augmentation_theorem,PROVED ON SUPPORTED FAMILY,9,2,1,4,8,5,n9|p2|q1|k4|b8,1,0,0,7.1913450599420985,1,0,8,1,2,local exact/global fail repaired by free shared augmentation
pw_241,D,Descriptor-Lift Recoverability Systems,lift_resolves_descriptor_failure,descriptor_lift_theorem_candidate,PROVED ON SUPPORTED FAMILY,9,2,1,4,8,5,n9|p2|q1|k4|b8,1,0,0,7.1913450599420985,1,0,8,1,2,descriptor-only fails; compatibility lift gives defect certificate
pw_242,B,Context-Consistent Recoverability Systems,descriptor_pair_exact,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,6,2,1,3,6,2,n6|p2|q1|k3|b6,1,1,1,1.6653345369377348e-15,0,0,3,1,0,same amount signature exact branch
pw_243,B,Context-Consistent Recoverability Systems,descriptor_pair_fail,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,6,2,1,3,6,4,n6|p2|q1|k3|b6,1,0,0,4.528357286305271,1,0,6,1,2,same amount signature fail branch
pw_244,C,Augmentation-Completable Recoverability Systems,positive_repair,positive_augmentation_theorem,PROVED ON SUPPORTED FAMILY,6,2,1,3,6,4,n6|p2|q1|k3|b6,1,0,0,4.528357286305271,1,0,6,1,2,local exact/global fail repaired by free shared augmentation
pw_245,D,Descriptor-Lift Recoverability Systems,lift_resolves_descriptor_failure,descriptor_lift_theorem_candidate,PROVED ON SUPPORTED FAMILY,6,2,1,3,6,4,n6|p2|q1|k3|b6,1,0,0,4.528357286305271,1,0,6,1,2,descriptor-only fails; compatibility lift gives defect certificate
pw_246,B,Context-Consistent Recoverability Systems,descriptor_pair_exact,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,6,2,1,2,4,2,n6|p2|q1|k2|b4,1,1,1,8.981148454337477e-15,0,0,3,1,0,same amount signature exact branch
pw_247,B,Context-Consistent Recoverability Systems,descriptor_pair_fail,descriptor_only_failure_boundary,PROVED ON SUPPORTED FAMILY,6,2,1,2,4,3,n6|p2|q1|k2|b4,1,0,0,3.082383625585833,1,0,6,1,1,same amount signature fail branch
pw_248,C,Augmentation-Completable Recoverability Systems,positive_repair,positive_augmentation_theorem,PROVED ON SUPPORTED FAMILY,6,2,1,2,4,3,n6|p2|q1|k2|b4,1,0,0,3.082383625585833,1,0,6,1,1,local exact/global fail repaired by free shared augmentation
pw_249,D,Descriptor-Lift Recoverability Systems,lift_resolves_descriptor_failure,descriptor_lift_theorem_candidate,PROVED ON SUPPORTED FAMILY,6,2,1,2,4,3,n6|p2|q1|k2|b4,1,0,0,3.082383625585833,1,0,6,1,1,descriptor-only fails; compatibility lift gives defect certificate
pw_250,E,Model-Consistent Architecture Boundary,boundary_marker,mismatch_boundary,PROVED ON SUPPORTED FAMILY,9,2,1,3,6,2,n9|p2|q1|k3|b6,1,1,1,4.440892098500626e-15,0,0,3,1,0,see counterexample catalog for mismatch failures
pw_251,F,Family-Enlargement Boundary,boundary_marker,enlargement_fragility_boundary,PROVED ON SUPPORTED FAMILY,8,2,1,3,6,2,n8|p2|q1|k3|b6,1,1,1,1.6050308076832566e-15,0,0,3,1,0,see counterexample catalog for enlargement failures
pw_252,G,Nonlinear Extension Boundary,boundary_marker,nonlinear_extension_boundary,OPEN,1,1,1,1,1,1,n1|p1|q1|k1|b1,1,0,0,,,,,0,,nonlinear witness class tracked in counterexample catalog
